SiteID,StoreNumber,City,State,Address,MatchMethod,CoordinateDistanceMiles,CandidateCount
4457043,2345,Lady Lake,FL,1220 Hwy 466,Unique store number,0,1
707510,3851,Lafayette,IN,2347 Veterans Memorial Pkwy S,Unique store number,0,1
304580,1889,La Grande,OR,11619 Island Ave,Unique store number,0,1
305016,1073,Lampasas,TX,1710 Central Texas Expy,Unique store number,0,1
751510,5129,Hyattsville,MD,6210 Annapolis Rd,Unique store number,0,1
705111,3623,Laredo,TX,4401 Hwy 83,Unique store number,0,1
2103617,4141,Largo,FL,9020 Ulmerton Rd,Unique store number,0,1
616749,5258,Las Vegas,NV,5850 W Craig Rd,Unique store number,0,1
616750,5259,Las Vegas,NV,6151 W Lake Mead Blvd,Unique store number,0,1
744840,3355,Las Vegas,NV,1400 S Lamb Blvd,Unique store number,0,1
616752,5269,Las Vegas,NV,490 E Silverado Ranch Blvd,Unique store number,0,1
616754,5306,North Las Vegas,NV,5545 Simmons St,Unique store number,0,1
764441,3788,Las Vegas,NV,6310 W Charleston Blvd,Unique store number,0,1
744841,3356,Las Vegas,NV,7445 S Eastern Ave,Unique store number,0,1
304525,269,Lawton,OK,1002 NW Sheridan Rd,Unique store number,0,1
2303796,2984,Lawton,OK,3745 Sw Lee Blvd,Unique store number,0,1
377797,5071,Lawton,OK,6301 NW Quannah Parker Trl,Unique store number,0,1
705118,5388,League City,TX,1701 W Fm 646 Rd,Unique store number,0,1
303609,445,Leitchfield,KY,1801 Elizabethtown Rd,Unique store number,0,1
305019,1051,Levelland,TX,407 E State Road 114,Unique store number,0,1
302854,1972,Livermore,CA,2700 Las Positas Rd,Unique store number,0,1
305023,275,Livingston,TX,1620 W Church St,Unique store number,0,1
1419200,292,Lockhart,TX,1904 S Colorado St,Unique store number,0,1
302855,1789,Lodi,CA,1601 S Lower Sacramento Rd,Unique store number,0,1
523890,5252,Loganville,GA,4221 Atlanta Hwy,Unique store number,0,1
959179,905,Longmont,CO,2285 E Ken Pratt Blvd,Unique store number,0,1
861009,169,Lonoke,AR,322 Brownsville Loop,Unique store number,0,1
302857,2117,Los Banos,CA,1575 W Pacheco Blvd,Unique store number,0,1
361850,3596,Los Lunas,NM,2250 Main St NW,Unique store number,0,1
303614,1170,Louisville,KY,10445 Dixie Hwy,Unique store number,0,1
304070,183,Louisville,MS,159 Highway 15 S,Unique store number,0,1
312432,3294,Louisville,KY,7101 Cedar Springs Blvd,Unique store number,0,1
773978,4524,Louisville,KY,5360 Dixie Hwy,Unique store number,0,1
303616,526,Louisville,KY,3706 Diann Marie Rd,Unique store number,0,1
654802,5417,Louisville,KY,175 Outer Loop,Unique store number,0,1
615605,5418,Louisville,KY,2020 Bashford Manor Ln,Unique store number,0,1
303618,589,Louisville,KY,11901 Standiford Plaza Dr,Unique store number,0,1
303617,6931,Louisville,KY,4840 Outer Loop,Unique store number,0,1
1815432,5672,Allen,TX,2662 W Lucas Rd,Unique store number,0,1
304071,1260,Lucedale,MS,11228 Old 63 S,Unique store number,0,1
304164,1155,Lumberton,NC,5070 Fayetteville Rd,Unique store number,0,1
304271,2841,Lumberton,NJ,1740 Route 38,Unique store number,0,1
305030,384,Lumberton,TX,100 N Lhs Dr,Unique store number,0,1
2219711,7209,Lumberton,NC,2985 E Elizabethtown Rd,Unique store number,0,1
305187,1350,Lynchburg,VA,3900 Wards Rd,Unique store number,0,1
2220301,3605,Lynchburg,VA,22088 Timberlake Rd,Unique store number,0,1
893844,4697,Lynchburg,VA,3227 Old Forest Rd,Unique store number,0,1
499070,5127,La Crosse,WI,4622 Mormon Coulee Rd,Unique store number,0,1
303606,1053,La Grange,KY,1015 New Moody Ln,Unique store number,0,1
303207,614,LaGrange,GA,803 New Franklin Rd,Unique store number,0,1
302847,3248,La Habra,CA,1340 S Beach Blvd,Unique store number,0,1
1490961,5641,La Habra,CA,1000 E Imperial Hwy,Unique store number,0,1
302958,1384,La Junta,CO,6 Conley Rd,Unique store number,0,1
305115,529,La Marque,TX,6410 Interstate 45,Unique store number,0,1
528096,5140,La Mesa,CA,5500 Grossmont Center Dr,Unique store number,0,1
2303759,5684,La Mesa,CA,8810 Grossmont Blvd,Unique store number,0,1
2083128,5661,La Mirada,CA,14865 Telegraph Rd,Unique store number,0,1
1935803,3099,La Palma,CA,5420 La Palma Ave,Unique store number,0,1
303687,961,LA PLACE,LA,1616 W Airline Hwy,Unique store number,0,1
303481,2276,La Porte,IN,333 Boyd Blvd,Unique store number,0,1
466388,5116,La Porte,TX,9025 Spencer Hwy,Unique store number,0,1
2083153,3133,La Puente,CA,1425 N Hacienda Blvd,Unique store number,0,1
302848,1805,La Quinta,CA,79295 Highway 111,Unique store number,0,1
303793,2027,Cumberland,MD,12500 Country Club Mall Rd,Unique store number,0,1
2375630,7020,La Vergne,TN,5511 Murfreesboro Rd,Unique store number,0,1
2083157,3173,La Vista,NE,9460 Giles Rd,Unique store number,0,1
2353241,6190,Labelle,FL,1951 W Hickpochee Ave,Unique store number,0,1
338810,3531,Olympia,WA,1401 Galaxy Dr NE,Unique store number,0,1
2208239,4757,Lacey,WA,5110 Yelm Hwy SE,Unique store number,0,1
2293439,3713,Ladson,SC,3685 Ladson Rd,Unique store number,0,1
765686,4281,Ladysmith,WI,800 W 10th St S,Unique store number,0,1
302957,1045,Lafayette,CO,745 N Us Highway 287,Unique store number,0,1
303482,1547,Lafayette,IN,4205 Commerce Dr,Unique store number,0,1
303689,2938,Lafayette,LA,2428 W Pinhook Rd,Unique store number,0,1
303208,2988,La Fayette,GA,2625 N Highway 27,Unique store number,0,1
303688,531,Lafayette,LA,3142 Ambassador Caffery Pkwy,Unique store number,0,1
304820,879,Lafayette,TN,419 Highway 52 Byp W,Unique store number,0,1
2219677,2773,LaGrange,GA,955 Lafayette Pkwy,Unique store number,0,1
305012,846,La Grange,TX,1915 W State Highway 71,Unique store number,0,1
302849,2206,Laguna Niguel,CA,27470 Alicia Pkwy,Unique store number,0,1
303692,1204,Lake Charles,LA,3451 Nelson Rd,Unique store number,0,1
303691,469,Lake Charles,LA,3415 Gerstner Memorial Blvd,Unique store number,0,1
933250,521,Lake Charles,LA,2500 N Martin Luther King Hwy,Unique store number,0,1
2333658,6583,Lake Charles,LA,2011 Ryan St,Unique store number,0,1
2221271,6590,Lake Charles,LA,260 Sam Houston Jones Pkwy,Unique store number,0,1
304734,621,Lake City,SC,900 US Hwy 52,Unique store number,0,1
303063,767,Lake City,FL,2767 W Us Highway 90,Unique store number,0,1
302850,2077,Lake Elsinore,CA,29260 Central Ave,Unique store number,0,1
305284,910,Lake Geneva,WI,201 S Edwards Blvd,Unique store number,0,1
302779,1364,Lake Havasu City,AZ,5695 Highway 95 N,Unique store number,0,1
305013,808,Lake Jackson,TX,121 Highway 332 W,Unique store number,0,1
2311790,525,Lake Mary,FL,825 Casa Verde Blvd,Unique store number,0,1
680070,5313,Lake Saint Louis,MO,6100 Ronald Reagan Dr,Unique store number,0,1
303064,859,Lake Wales,FL,2000 State Road 60 E,Unique store number,0,1
303065,1398,Lake Worth,FL,4545 Hypoluxo Rd,Unique store number,0,1
856153,5759,Lake Worth,FL,6177 S Jog Rd,Unique store number,0,1
305014,972,Fort Worth,TX,6360 Lake Worth Blvd,Unique store number,0,1
894628,5745,Clover,SC,175 Highway 274,Unique store number,0,1
303381,1404,Lake Zurich,IL,820 S Rand Rd,Unique store number,0,1
303067,1245,Lakeland,FL,5800 US Highway 98 N,Unique store number,0,1
303066,779,Lakeland,FL,3501 S Florida Ave,Unique store number,0,1
1797930,5992,Lakeville,MN,20710 Keokuk Ave,Unique store number,0,1
304364,1973,Lakewood,NY,350 E Fairmount Ave,Unique store number,0,1
302959,2125,Denver,CO,7455 W Colfax Ave,Unique store number,0,1
302851,2609,Lakewood,CA,2770 Carson St,Unique store number,0,1
746315,3537,Lakewood,WA,7001 Bridgeport Way W,Unique store number,0,1
568264,4284,Denver,CO,440 Wadsworth Blvd,Unique store number,0,1
302960,2672,LAMAR,CO,1432 E Olive St,Unique store number,0,1
303981,338,LAMAR,MO,29 SW 1st Ln,Unique store number,0,1
1322977,1932,Ellsworth,ME,17 Myrick St,Unique store number,0,1
304735,1030,Lancaster,SC,805 Hwy 9 Byp W,Unique store number,0,1
897362,1563,Lancaster,CA,44665 Valley Central Way,Unique store number,0,1
304639,2334,Lancaster,PA,2034 Lincoln Hwy E,Unique store number,0,1
302853,2951,Lancaster,CA,1731 E Avenue J,Unique store number,0,1
787638,3792,Lancaster,OH,2687 N Memorial Dr,Unique store number,0,1
2108604,471,Lancaster,TX,150 N Interstate 35 E,Unique store number,0,1
466400,5200,Lancaster,PA,2030 Fruitville Pike,Unique store number,0,1
2219714,7224,Lancaster,TX,350 N Bluegrove Rd,Unique store number,0,1
864941,5414,Lanoka Harbor,NJ,580 Us Highway 9,Unique store number,0,1
303382,2817,Lansing,IL,17625 Torrence Ave,Unique store number,0,1
553997,2867,Lansing,MI,3225 Towne Centre Blvd,Unique store number,0,1
303857,2869,Lansing,MI,409 N Marketplace Blvd,Unique store number,0,1
303858,1987,Lapeer,MI,555 E Genesee St,Unique store number,0,1
305361,1412,Laramie,WY,4308 E Grand Ave,Unique store number,0,1
312435,3518,Laredo,TX,2320 Bob Bullock Loop,Unique store number,0,1
305018,554,Laredo,TX,5610 San Bernardo Ave,Unique store number,0,1
1357885,5713,Laredo,TX,2615 NE Bob Bullock Loop,Unique store number,0,1
303069,1712,Largo,FL,990 Missouri Ave N,Unique store number,0,1
2083137,3372,Clearwater,FL,2677 Roosevelt Blvd,Unique store number,0,1
869344,5831,Largo,FL,13817 Walsingham Rd,Unique store number,0,1
1927623,4601,Las Cruces,NM,3331 Rinconada Blvd,Unique store number,0,1
466391,5155,Las Cruces,NM,1550 S Valley Dr,Unique store number,0,1
2388303,5782,Las Cruces,NM,150 N Sonoma Ranch Blvd,Unique store number,0,1
304303,806,Las Cruces,NM,571 Walton Blvd,Unique store number,0,1
304304,1380,Las Vegas,NM,2609 7th St,Unique store number,0,1
304320,1559,Las Vegas,NV,201 N Nellis Blvd,Unique store number,0,1
304321,1560,Las Vegas,NV,6005 S Eastern Ave,Unique store number,0,1
304316,1584,Las Vegas,NV,3615 S Rainbow Blvd,Unique store number,0,1
304317,1838,Las Vegas,NV,3041 N Rainbow Blvd,Unique store number,0,1
2573120,2483,Las Vegas,NV,6973 Blue Diamond Rd,Unique store number,0,1
304322,2593,Las Vegas,NV,2310 E Serene Ave,Unique store number,0,1
304318,2884,Las Vegas,NV,8060 W Tropical Pkwy,Unique store number,0,1
746308,3350,Las Vegas,NV,5198 Boulder Hwy,Unique store number,0,1
304323,3473,Las Vegas,NV,4505 W Charleston Blvd,Unique store number,0,1
744845,3655,Las Vegas,NV,10440 W Cheyenne Ave,Unique store number,0,1
787643,4356,Las Vegas,NV,7200 Arroyo Crossing Pkwy,Unique store number,0,1
826934,4557,Las Vegas,NV,3075 E Tropicana Ave,Unique store number,0,1
406465,5070,Las Vegas,NV,5200 S Fort Apache Rd,Unique store number,0,1
670787,5423,Las Vegas,NV,6570 E Lake Mead Blvd,Unique store number,0,1
528535,1997,Latham,NY,800 Loudon Rd,Unique store number,0,1
513534,2502,Latrobe,PA,100 Colony Ln,Unique store number,0,1
303792,1985,Laurel,MD,3549 Russett Grn,Unique store number,0,1
767150,4412,Laurel,MT,101 Bernhardt Rd,Unique store number,0,1
304069,501,Laurel,MS,1621 Highway 15 N,Unique store number,0,1
845285,1130,Laurens,SC,922 E Main St,Unique store number,0,1
304159,1255,Laurinburg,NC,901 Us Highway 401 S,Unique store number,0,1
377788,3529,Indianapolis,IN,10735 Pendleton Pike,Unique store number,0,1
303548,484,Lawrence,KS,3300 Iowa St,Unique store number,0,1
853647,5219,Lawrence,KS,550 Congressional Dr,Unique store number,0,1
1331111,507,Lawrenceburg,KY,1000 Bypass N,Unique store number,0,1
304821,683,Lawrenceburg,TN,2130 N Locust Ave,Unique store number,0,1
1406458,3074,Lawrenceville,GA,3059 Lawrenceville Hwy,Unique store number,0,1
303209,548,Lawrenceville,GA,630 Collins Hill Rd,Unique store number,0,1
303383,550,Lawrenceville,IL,2610 W Haven Rd,Unique store number,0,1
646601,3388,Lawrenceville,GA,1400 Lawrenceville Hwy,Unique store number,0,1
305140,1699,Layton,UT,745 W Hill Field Rd,Unique store number,0,1
338413,5205,Layton,UT,1356 E Highway 193,Unique store number,0,1
303290,1625,Le Mars,IA,1111 Holton Dr,Unique store number,0,1
680105,5497,Evans Mills,NY,25737 Us Route 11,Unique store number,0,1
2333622,4618,League City,TX,2625 W Main St,Unique store number,0,1
861008,26,Leavenworth,KS,5000 10th Ave,Unique store number,0,1
303483,1275,LEBANON,IN,2440 N Lebanon St,Unique store number,0,1
303982,14,LEBANON,MO,1800 S Jefferson Ave,Unique store number,0,1
304441,1407,LEBANON,OH,1530 Walmart Dr,Unique store number,0,1
303608,1675,LEBANON,KY,2136 Campbellsville Rd,Unique store number,0,1
304581,1775,LEBANON,OR,3290 S Santiam Hwy,Unique store number,0,1
304640,2023,LEBANON,PA,1355 E Lehman St,Unique store number,0,1
312121,3480,LEBANON,VA,1050 Regional Park Rd,Unique store number,0,1
304822,671,LEBANON,TN,615 S Cumberland St,Unique store number,0,1
1815424,5772,LECANTO,FL,1936 N Lecanto Hwy,Unique store number,0,1
3185623,3912,Ledgewood,NJ,461 State Route 10,Unique store number,0,1
303983,573,Lees Summit,MO,1000 NE Sam Walton Ln,Unique store number,0,1
302649,562,Leeds,AL,8551 Whitfield Ave,Unique store number,0,1
2449619,4590,Lees Summit,MO,3410 SW Market St,Unique store number,0,1
305184,1904,Leesburg,VA,19360 Compass Creek Pkwy,Unique store number,0,1
303070,800,Leesburg,FL,2501 Citrus Blvd,Unique store number,0,1
897387,405,Leesville,LA,2204 S 5th St,Unique store number,0,1
303071,2237,Lehigh Acres,FL,2523 Lee Blvd,Unique store number,0,1
304641,2169,Lehighton,PA,1731 Blakeslee Boulevard Dr E,Unique store number,0,1
749738,3409,Leicester,MA,20 Soojian Dr,Unique store number,0,1
751485,4273,Leland,NC,1112 New Pointe Blvd,Unique store number,0,1
304160,1064,Lenoir,NC,935 Blowing Rock Blvd,Unique store number,0,1
304823,741,Lenoir City,TN,911 Highway 321 N,Unique store number,0,1
867191,2964,Leominster,MA,11 Jungle Rd,Unique store number,0,1
893813,2068,Levittown,PA,180 Levittown Ctr,Unique store number,0,1
1947868,4184,Levittown,NY,3335 Hempstead Tpke,Unique store number,0,1
305337,1499,LEWISBURG,WV,1976 Jefferson St N,Unique store number,0,1
304642,1644,LEWISBURG,PA,120 Ajk Blvd,Unique store number,0,1
304824,737,LEWISBURG,TN,1334 N Ellington Pkwy,Unique store number,0,1
304643,1607,Lewistown,PA,10180 Us Highway 522 S,Unique store number,0,1
305020,217,Lewisville,TX,801 W Main St,Unique store number,0,1
305021,3287,Lewisville,TX,1515 Justin Rd,Unique store number,0,1
499066,5092,Lewisville,TX,190 E Round Grove Rd,Unique store number,0,1
304161,1322,Lexington,NC,160 Lowes Blvd,Unique store number,0,1
305185,1335,Lexington,VA,1233 N Lee Hwy,Unique store number,0,1
303612,2628,Lexington,KY,4051 Nicholasville Rd,Unique store number,0,1
303610,2783,Lexington,KY,500 W New Circle Rd,Unique store number,0,1
746332,3894,Lexington,KY,2350 Grey Lag Way,Unique store number,0,1
764451,4413,Lexington,KY,4230 Saron Dr,Unique store number,0,1
766606,4521,Lexington,SC,1780 S Lake Dr,Unique store number,0,1
773979,4607,Lexington,KY,3735 Palomar Centre Dr,Unique store number,0,1
304227,637,Lexington,NE,200 Frontier St,Unique store number,0,1
304825,684,Lexington,TN,547 W Church St,Unique store number,0,1
2219710,7205,Lexington,NC,90 W Us Highway 64,Unique store number,0,1
304737,881,Lexington,SC,5556 Sunset Blvd,Unique store number,0,1
303550,799,Liberal,KS,250 E Tucker Rd,Unique store number,0,1
305022,1186,Liberty,TX,2121 Highway 146 Byp,Unique store number,0,1
303975,234,Kansas City,MO,8301 N Church Rd,Unique store number,0,1
303258,2308,Lihue,HI,3 3300 Kuhio Hwy,Unique store number,0,1
303189,1373,Lilburn,GA,4004 Lawrenceville Hwy NW,Unique store number,0,1
304443,1330,Lima,OH,2450 Allentown Rd,Unique store number,0,1
322249,3206,Lima,OH,2400 Harding Hwy,Unique store number,0,1
303814,1919,Lincoln,ME,250 W Broadway,Unique store number,0,1
304228,1943,Lincoln,NE,4700 N 27th St,Unique store number,0,1
303384,199,Lincoln,IL,825 Malerich Dr,Unique store number,0,1
2303770,2432,Lincoln,NE,2500 Jamie Ln,Unique store number,0,1
377785,3278,Lincoln,NE,8700 Andermatt Dr,Unique store number,0,1
826929,3823,Lincoln,NE,3400 N 85th St,Unique store number,0,1
1490995,5979,Lincoln,CA,255 Lincoln Blvd,Unique store number,0,1
304162,1209,Lincolnton,NC,306 N Generals Blvd,Unique store number,0,1
670770,3764,Lindale,TX,105 Centennial Blvd,Unique store number,0,1
3120406,3469,Linden,NJ,1050 W Edgar Rd,Unique store number,0,1
553977,5270,Lindon,UT,585 N State St,Unique store number,0,1
304526,893,Lindsay,OK,401 Linwood Plz,Unique store number,0,1
303484,1002,Linton,IN,2251 E State Highway 54,Unique store number,0,1
302982,2854,Jewett City,CT,180 River Rd,Unique store number,0,1
303385,213,Litchfield,IL,1205 W Ferdon St,Unique store number,0,1
764548,4374,Litchfield,MN,2301 E Frontage Rd,Unique store number,0,1
303187,3205,Lithia Springs,GA,1100 Thornton Rd,Unique store number,0,1
303184,1340,Lithonia,GA,5401 Fairington Rd,Unique store number,0,1
1992795,4472,Lithonia,GA,8424 Mall Pkwy,Unique store number,0,1
1911271,3830,Tuckerton,NJ,631 Rte 9 S,Unique store number,0,1
303911,1634,Little Falls,MN,15091 18th St NE,Unique store number,0,1
302727,124,Little Rock,AR,8801 Baseline Rd,Unique store number,0,1
302728,126,Little Rock,AR,2700 S Shackleford Rd,Unique store number,0,1
554006,5244,Little Rock,AR,19301 Cantrell Rd,Unique store number,0,1
959663,5706,Little Rock,AR,700 S Bowman Rd,Unique store number,0,1
302956,1252,Littleton,CO,6675 Business Center Dr,Unique store number,0,1
302961,1308,Littleton,CO,7700 W Quincy Ave,Unique store number,0,1
304249,2681,Littleton,NH,615 Meadow St,Unique store number,0,1
513545,5049,Littleton,CO,13420 W Coal Mine Ave,Unique store number,0,1
303072,2626,Live Oak,FL,6868 Us Highway 129,Unique store number,0,1
2303763,1831,Liverpool,NY,8770 Dell Center Dr,Unique store number,0,1
303859,2631,Livonia,MI,29555 Plymouth Rd,Unique store number,0,1
893649,5844,Livonia,MI,29574 7 Mile Rd,Unique store number,0,1
304648,2528,MILL HALL,PA,167 Hogan Blvd,Unique store number,0,1
304366,2107,Lockport,NY,5735 S Transit Rd,Unique store number,0,1
766603,3790,Lockport,IL,16241 S Farrell Rd,Unique store number,0,1
859644,5747,Locust,NC,1876 Main St W,Unique store number,0,1
2221238,3723,Locust Grove,OK,800 E Main St,Unique store number,0,1
932302,5709,Locust Grove,GA,4949 Bill Gardner Pkwy,Unique store number,0,1
1947790,5731,Locust Grove,VA,2533 Germanna Hwy,Unique store number,0,1
305338,2610,Logan,WV,77 Norman Morgan Blvd,Unique store number,0,1
304444,3282,Logan,OH,12910 State Route 664 S,Unique store number,0,1
859631,4272,Logan,UT,1150 S 100 W,Unique store number,0,1
303485,1329,Logansport,IN,240 Mall Rd,Unique store number,0,1
2151151,2998,LOMA LINDA,CA,25755 Barton Rd,Unique store number,0,1
302856,1989,Lompoc,CA,701 W Central Ave,Unique store number,0,1
303613,1113,London,KY,1851 Highway 192 W,Unique store number,0,1
513560,5203,London,OH,375 Lafayette St,Unique store number,0,1
338831,3477,Long Beach,CA,7250 Carson Blvd,Unique store number,0,1
2258603,4101,Long Beach,CA,3705 E South St,Unique store number,0,1
305025,399,Longview,TX,2440 Gilmer Rd,Unique store number,0,1
680099,5370,Longmont,CO,2514 Main St,Unique store number,0,1
1100961,2469,Longview,WA,540 7th Ave,Unique store number,0,1
751953,3828,Longview,TX,4006 Estes Pkwy,Unique store number,0,1
305026,398,Longview,TX,515 E Loop 281,Unique store number,0,1
2151110,4114,Longview,TX,3812 Gilmer Rd,Unique store number,0,1
1100962,5853,Longview,WA,3715 Ocean Beach Hwy,Unique store number,0,1
894677,1839,Lorain,OH,4380 Leavitt Rd,Unique store number,0,1
2219508,2765,Los Fresnos,TX,1004 W Ocean Blvd,Unique store number,0,1
766605,4461,Louisa,KY,275 Walton Dr,Unique store number,0,1
304163,1953,Louisburg,NC,705 Retail Way,Unique store number,0,1
766599,1008,Loveland,CO,250 W 65th St,Unique store number,0,1
302963,953,Loveland,CO,1325 Denver Ave,Unique store number,0,1
680073,5498,Lowville,NY,7155 State Rte 12 S,Unique store number,0,1
2108598,3826,Lubbock,TX,1911 Marsha Sharp Fwy,Unique store number,0,1
746345,4299,Lubbock,TX,6315 82nd St,Unique store number,0,1
2388301,5702,Lubbock,TX,9809 University Ave,Unique store number,0,1
2338383,6898,Lubbock,TX,11415 Quaker Ave,Unique store number,0,1
305028,861,Lubbock,TX,4215 S Loop 289,Unique store number,0,1
305027,945,Lubbock,TX,702 W Loop 289,Unique store number,0,1
303860,2102,Ludington,MI,4854 W Us Highway 10,Unique store number,0,1
312423,140,LUFKIN,TX,2500 Daniel Mccall Dr,Unique store number,0,1
303742,2118,LUNENBURG,MA,301 Massachusetts Ave,Unique store number,0,1
305186,2564,Luray,VA,1036 Us Highway 211 W,Unique store number,0,1
866911,988,Lutz,FL,1575 Land O Lakes Blvd,Unique store number,0,1
303743,2139,Lynn,MA,780 Lynnway,Unique store number,0,1
303104,1032,Lynn Haven,FL,2101 S Highway 77,Unique store number,0,1
305240,2594,Lynnwood,WA,1400 164th St SW,Unique store number,0,1
1798011,5678,Lynnwood,WA,17222 Highway 99,Unique store number,0,1
303073,1205,Macclenny,FL,9218 S State Road 228,Unique store number,0,1
760315,3842,MACEDON,NY,425 State Route 31,Unique store number,0,1
302858,1583,Madera,CA,1977 W Cleveland Ave,Unique store number,0,1
304527,1295,Madill,OK,1100 S 1st St,Unique store number,0,1
305285,1138,Madison,WI,7202 Watts Rd,Unique store number,0,1
303486,1327,Madison,IN,567 Ivy Tech Dr,Unique store number,0,1
303212,1363,Madison,GA,1681 Eatonton Rd,Unique store number,0,1
305286,2335,Madison,WI,4198 Nakoosa Trl,Unique store number,0,1
302651,2690,Madison,AL,8650 Madison Blvd,Unique store number,0,1
460171,2720,Madison,MS,127 Grandview Dr,Unique store number,0,1
680092,3608,Madison,OH,6067 N Ridge Rd,Unique store number,0,1
665978,5107,Madison,TN,109 Gallatin Pike N,Unique store number,0,1
2303756,5703,Madison,AL,8580 Highway 72 W,Unique store number,0,1
304837,695,Madison,TN,2232 Gallatin Pike N,Unique store number,0,1
2220311,7342,Madison,AL,7140 Wall Triana Hwy,Unique store number,0,1
707504,3334,Malone,NY,3222 State Route 11,Unique store number,0,1
506972,3716,Manati,PR,Plaza Monte Real,Unique store number,0,1
303551,35,Manhattan,KS,101 Bluemont Ave,Unique store number,0,1
305287,1449,Manitowoc,WI,4115 Calumet Ave,Unique store number,0,1
304273,2651,Manville,NJ,100 N Main St,Unique store number,0,1
303695,876,Many,LA,25800 Hwy 171,Unique store number,0,1
595455,5150,Saint Louis,MO,1900 Maplewood Commons Dr,Unique store number,0,1
544532,5325,Pompano Beach,FL,5555 W Atlantic Blvd,Unique store number,0,1
854007,4430,Maricopa,AZ,41650 W Maricopa Casa Grande Hwy,Unique store number,0,1
745554,4488,Marina,CA,150 Beach Rd,Unique store number,0,1
304274,1869,Marlton,NJ,150 E Route 70,Unique store number,0,1
303679,911,MARRERO,LA,4810 Lapalco Blvd,Unique store number,0,1
303914,1722,Marshall,MN,1221 E Main St,Unique store number,0,1
303987,363,Marshall,MO,855 Cherokee Dr,Unique store number,0,1
1925431,798,Marshall,IL,108 Kyden Dr,Unique store number,0,1
305036,918,Marshall,TX,1701 E End Blvd N,Unique store number,0,1
305289,2813,Marshfield,WI,2001 N Central Ave,Unique store number,0,1
303988,78,Marshfield,MO,14740 State Highway 38,Unique store number,0,1
302860,2054,Jackson,CA,10355 Wicklow Way,Unique store number,0,1
304828,107,Martin,TN,134 Courtright Rd,Unique store number,0,1
302861,3493,Martinez,CA,1021 Arnold Dr,Unique store number,0,1
2004396,5813,Augusta,GA,3851 Evans To Locks Rd,Unique store number,0,1
312426,810,Mason City,IA,4151 4th St SW,Unique store number,0,1
506849,2067,MAYAGUEZ,,,Unmatched,,0
680086,3305,Mayodan,NC,6711 Nc Highway 135,Unique store number,0,1
304229,790,McCook,NE,1902 W B St,Unique store number,0,1
302732,289,McGehee,AR,1001 Highway 65 S,Unique store number,0,1
305039,206,McKinney,TX,2041 N Redbud Blvd,Unique store number,0,1
746349,5311,McKinney,TX,1721 N Custer Rd,Unique store number,0,1
2333659,6966,McKinney,TX,3400 Virginia Pkwy,Unique store number,0,1
1490191,2069,Medford,OR,1360 Center Dr,Unique store number,0,1
787672,3643,Medford,WI,1010 N 8th St,Unique store number,0,1
304583,5839,Medford,OR,3615 Crater Lake Hwy,Unique store number,0,1
304832,1248,Memphis,TN,7525 Winchester Rd,Unique store number,0,1
304831,1561,Memphis,TN,3950 Austin Peay Hwy,Unique store number,0,1
466453,3599,Memphis,TN,6520 Memphis Arlington Rd,Unique store number,0,1
466455,5043,Memphis,TN,6990 E Shelby Dr,Unique store number,0,1
466462,5122,Memphis,TN,2856 Hickory Hill Rd,Unique store number,0,1
615592,5196,Memphis,TN,5255 Elvis Presley Blvd,Unique store number,0,1
2360426,6807,Memphis,TN,6727 Raleigh Lagrange Rd,Unique store number,0,1
304774,950,Memphis,TN,8400 Hwy 64,Unique store number,0,1
305291,1819,Menomonie,WI,180 Cedar Falls Rd,Unique store number,0,1
2333632,5081,Meraux,LA,2500 Archbishop Hannan Blvd,Unique store number,0,1
303698,989,Metairie,LA,8912 Veterans Memorial Blvd,Unique store number,0,1
303744,3491,METHUEN,MA,70 Pleasant Valley St,Unique store number,0,1
303078,2091,MIAMI,FL,8651 NW 13th Ter,Unique store number,0,1
304529,28,MIAMI,OK,2415 N Main St,Unique store number,0,1
2725093,3935,Homestead,FL,14325 SW 268th St,Unique store number,0,1
2219672,4140,Miami,FL,6991 SW 8th St,Unique store number,0,1
2171223,4161,Miami,FL,9191 W Flagler St,Unique store number,0,1
2208304,4303,Miami,FL,3200 NW 79th St,Unique store number,0,1
3090597,5719,Miami,FL,14720 SW 26th St,Unique store number,0,1
1052063,5854,Miami,FL,8400 Coral Way,Unique store number,0,1
2004346,5912,Miami,FL,21151 S Dixie Hwy,Unique store number,0,1
3182660,6397,Miami,FL,15601 SW 127th Ave,Unique store number,0,1
705107,3311,Miami Gardens,FL,19501 NW 27th Ave,Unique store number,0,1
787663,1487,Michigan City,IN,5780 Franklin St,Unique store number,0,1
304108,2608,Miles City,MT,3205 Stower St,Unique store number,0,1
303259,2126,MILILANI,HI,95 550 Lanikuhana Ave,Unique store number,0,1
304453,1724,Millersburg,OH,1640 S Washington St,Unique store number,0,1
304276,2109,MILLVILLE,NJ,2291 N 2nd St,Unique store number,0,1
1947853,3144,Portland,OR,15600 SE Mcloughlin Blvd,Unique store number,0,1
305044,251,Mineola,TX,135 NE Loop 564,Unique store number,0,1
305045,804,Mineral Wells,TX,601 Fm 1821,Unique store number,0,1
304215,1636,Minot,ND,3900 S Broadway,Unique store number,0,1
303991,40,Moberly,MO,1301 E Highway 24,Unique store number,0,1
832005,4657,Mobile,AL,6350 Cottage Hill Rd,Unique store number,0,1
770085,3857,Madison,WI,2151 Royal Ave,Unique store number,0,1
704473,5348,Montgomery,AL,851 Ann St,Unique store number,0,1
